0,1,2,3,4,5,6,7,8
Episode,4
Neighbor_0,Neighbor_1,Neighbor_2,Neighbor_3,Neighbor_4,Neighbor_5,Neighbor_6,Neighbor_7,Neighbor_8,Neighbor_9,Neighbor_10,Neighbor_11,Average Attention Score
0.3312082886695862,0.33350181579589844,0.0,0.3352898955345154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24898740649223328,0.2503620684146881,0.2496812492609024,0.0,0.250969260931015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.33366474509239197,0.3323696255683899,0.0,0.0,0.33396556973457336,0.0,0.0,0.0,0.0,0.0,0.0
0.24816834926605225,0.0,0.0,0.25141438841819763,0.2504301071166992,0.0,0.2499871551990509,0.0,0.0,0.0,0.0,0.0
0.0,0.19992280006408691,0.0,0.2005874216556549,0.20026496052742004,0.1999276727437973,0.0,0.19929711520671844,0.0,0.0,0.0,0.0
0.0,0.0,0.24917887151241302,0.0,0.2510221302509308,0.250405877828598,0.0,0.0,0.24939307570457458,0.0,0.0,0.0
0.0,0.0,0.0,0.25173047184944153,0.0,0.0,0.25052204728126526,0.24976952373981476,0.0,0.24797794222831726,0.0,0.0
0.0,0.0,0.0,0.0,0.20047463476657867,0.0,0.20051516592502594,0.19938021898269653,0.19925405085086823,0.0,0.20037594437599182,0.0
0.0,0.0,0.0,0.0,0.0,0.25079312920570374,0.0,0.25001803040504456,0.25028130412101746,0.24890752136707306,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.33415108919143677,0.0,0.0,0.33170416951179504,0.3341446816921234,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24986441433429718,0.0,0.24824975430965424,0.2511082887649536,0.2507774829864502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33197328448295593,0.0,0.33405011892318726,0.3339765667915344
Episode,9
Neighbor_0,Neighbor_1,Neighbor_2,Neighbor_3,Neighbor_4,Neighbor_5,Neighbor_6,Neighbor_7,Neighbor_8,Neighbor_9,Neighbor_10,Neighbor_11,Average Attention Score
0.33149999380111694,0.33336177468299866,0.0,0.335138201713562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2490675151348114,0.25022271275520325,0.24979375302791595,0.0,0.2509160041809082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3336005210876465,0.33258962631225586,0.0,0.0,0.3338097929954529,0.0,0.0,0.0,0.0,0.0,0.0
0.24828168749809265,0.0,0.0,0.25126367807388306,0.25044673681259155,0.0,0.25000783801078796,0.0,0.0,0.0,0.0,0.0
0.0,0.19987277686595917,0.0,0.2004929482936859,0.20032215118408203,0.19990526139736176,0.0,0.19940686225891113,0.0,0.0,0.0,0.0
0.0,0.0,0.2492300420999527,0.0,0.25097811222076416,0.2502233386039734,0.0,0.0,0.24956850707530975,0.0,0.0,0.0
0.0,0.0,0.0,0.25150540471076965,0.0,0.0,0.2504577040672302,0.24971437454223633,0.0,0.2483225017786026,0.0,0.0
0.0,0.0,0.0,0.0,0.2004622220993042,0.0,0.20042796432971954,0.1994183510541916,0.19946396350860596,0.0,0.2002274990081787,0.0
0.0,0.0,0.0,0.0,0.0,0.2505216896533966,0.0,0.24990831315517426,0.2504083812236786,0.24916160106658936,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.33413925766944885,0.0,0.0,0.3319813907146454,0.3338793218135834,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24988321959972382,0.0,0.24868758022785187,0.25087064504623413,0.2505584955215454
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332469642162323,0.0,0.3337908387184143,0.3337394893169403
