0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298
Episode,4
Neighbor_0,Neighbor_1,Neighbor_2,Neighbor_3,Neighbor_4,Neighbor_5,Neighbor_6,Neighbor_7,Neighbor_8,Neighbor_9,Neighbor_10,Neighbor_11,Neighbor_12,Neighbor_13,Neighbor_14,Neighbor_15,Average Attention Score
0.3333773612976074,0.33343741297721863,0.0,0.0,0.3331852853298187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2500303387641907,0.25007498264312744,0.24993488192558289,0.0,0.0,0.249959796667099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25005418062210083,0.24989356100559235,0.24989375472068787,0.0,0.0,0.25015851855278015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3332953155040741,0.3333495855331421,0.0,0.0,0.0,0.3333550989627838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25004327297210693,0.0,0.0,0.0,0.24990947544574738,0.2499898374080658,0.0,0.0,0.2500574290752411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2000158727169037,0.0,0.0,0.19987289607524872,0.19994626939296722,0.20007555186748505,0.0,0.0,0.20008940994739532,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.19994163513183594,0.0,0.0,0.1999761462211609,0.20011410117149353,0.1999378353357315,0.0,0.0,0.20003029704093933,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.24990485608577728,0.0,0.0,0.25015920400619507,0.2499607503414154,0.0,0.0,0.0,0.24997518956661224,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.24983173608779907,0.0,0.0,0.0,0.24997171759605408,0.2501460015773773,0.0,0.0,0.25005051493644714,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.19994190335273743,0.0,0.0,0.199946328997612,0.20010212063789368,0.19996438920497894,0.0,0.0,0.20004522800445557,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.20007926225662231,0.0,0.0,0.20007963478565216,0.1999867856502533,0.19988755881786346,0.0,0.0,0.19996675848960876,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499752640724182,0.0,0.0,0.25009414553642273,0.24999167025089264,0.0,0.0,0.0,0.2499389499425888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332248628139496,0.0,0.0,0.0,0.3333735764026642,0.333401620388031,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500889003276825,0.0,0.0,0.24999657273292542,0.2500241696834564,0.24989035725593567,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25002357363700867,0.0,0.0,0.2500869631767273,0.249995157122612,0.24989432096481323
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333334356546402,0.0,0.0,0.33333924412727356,0.33332639932632446
Neighbor_0,Neighbor_1,Neighbor_2,Neighbor_3,Neighbor_4,Neighbor_5,Neighbor_6,Neighbor_7,Neighbor_8,Neighbor_9,Neighbor_10,Neighbor_11,Neighbor_12,Neighbor_13,Neighbor_14,Neighbor_15,Single Sample Attention Score
0.33338263630867004,0.33343976736068726,0.0,0.0,0.3331775963306427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
